https://www.paulpangstory.com/blog/2015-11-12	《錦上添花與雪中送炭 》 (《 澳門日報》-《開元成長專欄》2015-11-12) - 專欄
https://www.paulpangstory.com/blog/2015-12-10	《心理學大師艾瑞克森給我的啟示》 (《 澳門日報》-《開元成長專欄》 2015-12-10) - 專欄
https://www.paulpangstory.com/blog/2016-01-07	《可否讓小孩看&lt;熊出沒&gt;？》 (《 澳門日報》-《開元成長專欄》2016-01-07) - 專欄
https://www.paulpangstory.com/blog/2016-02-04	《我和女兒的&lt;西遊記&gt;之旅》 (《 澳門日報》-《開元成長專欄》2016-02-04) - 專欄
https://www.paulpangstory.com/blog/2016-03-03	《為甚麼要培養孩子節約習慣?》 (《 澳門日報》-《開元成長專欄》 2016-03-03) - 專欄
https://www.paulpangstory.com/blog/2016-03-31	《選校要聽孩子意見嗎？》  (《 澳門日報》-《開元成長專欄》2016-03-31) - 專欄
https://www.paulpangstory.com/blog/2016-05-2-2017-02-2017-12-63	《尋找時間的小黑貓》 (《童一枝筆》 2016-05) (《童一枝筆-兒童文學作品選2》 2017-02) (...
https://www.paulpangstory.com/blog/2016-05-26	《如何幫助孩子面對考試壓力？》 (《 澳門日報》-《開元成長專欄》 2016-05-26) - 專欄
https://www.paulpangstory.com/blog/2016-06-23	《孩子遇上數學困難怎辦？》 (《 澳門日報》-《開元成長專欄》 2016-06-23) - 專欄
https://www.paulpangstory.com/blog/2016-07	《開元故事法──如何以故事作情境教育？》 (《兩岸四地學校圖書館的閱讀教育》2016-07) - 文章
https://www.paulpangstory.com/blog/2016-07-21	《孩子頑皮犯規怎麼辦？》 (《 澳門日報》-《開元成長專欄》2016-07-21) - 專欄
https://www.paulpangstory.com/blog/2016-08-18-2017-2017-11	《金庸小說對教小孩有何啟示？》 (《澳門日報》-《開元成長專欄》2016-08-18) (《澳門作家文集201...
https://www.paulpangstory.com/blog/2016-09-15	《親子故事最重要的是什麼？ 》 (《 澳門日報》-《開元成長專欄》2016-09-15) - 專欄
https://www.paulpangstory.com/blog/2016-10-13	《如何培養孩子的聯想力？》 (《 澳門日報》-《開元成長專欄》2016-10-13) - 專欄
https://www.paulpangstory.com/blog/2016-11-10	《為什麼要有夢想？》 (《 澳門日報》-《開元成長專欄》2016-11-10) - 專欄
https://www.paulpangstory.com/blog/2016-12	《望德堂前賣火柴》  (《童一枝筆》 2016-12)   - 兒童文學
https://www.paulpangstory.com/blog/2016-12-08	《孩子要用手機怎麼辦？》 (《 澳門日報》-《開元成長專欄》2016-12-08) - 專欄
https://www.paulpangstory.com/blog/2017-01-12	《對孩子學習數學要抱着什麼態度？》 (《 澳門日報》-《開元成長專欄》2017-01-12) - 專欄
https://www.paulpangstory.com/blog/2017-02	《大力超人》  《童一枝筆》 2017-02 - 兒童文學
https://www.paulpangstory.com/blog/2017-02-09	《究竟唐僧是不是英雄？》 (《 澳門日報》-《開元成長專欄》2017-02-09) - 專欄
https://www.paulpangstory.com/blog/2017-03	小說《賭城 吊橋 何其險》 (《故事》原創小說 2017-03) - 兒童文學
https://www.paulpangstory.com/blog/2017-03-09	《怎麼培養孩子學樂器？》 (《 澳門日報》-《開元成長專欄》 2017-03-09) - 專欄
https://www.paulpangstory.com/blog/2017-04-06	《寶寶喜歡和您玩遊戲嗎？》 (《 澳門日報》-《開元成長專欄》2017-04-06) - 專欄
https://www.paulpangstory.com/blog/2017-05-04-948059d1-85ef-4891-8d4c-43a0dd70a837	《怎樣引導孩子看經典作品？》 (《 澳門日報》-《開元成長專欄》2017-05-04) - 專欄
https://www.paulpangstory.com/blog/2017-05-17	《教育根本 立德樹人》 (《澳門日報》 2017-05-17) - 文章
https://www.paulpangstory.com/blog/2017-06-01	《有錢會開什麼書店？》 (《 澳門日報》-《開元成長專欄》2017-06-01) - 專欄
https://www.paulpangstory.com/blog/2017-06-29	《假期與孩子有什麼活動？》 (《 澳門日報》-《開元成長專欄》 2017-06-29) - 專欄
https://www.paulpangstory.com/blog/2017-07-27	《為什麼俄羅斯人不喜歡笑？》 (《 澳門日報》-《開元成長專欄》2017-07-27) - 專欄
https://www.paulpangstory.com/blog/2017-08-24	《什麼是自由寫作？》 (《 澳門日報》-《開元成長專欄》2017-08-24) - 專欄
https://www.paulpangstory.com/blog/2017-09-21	《孩子要關心立法會選舉嗎？》 (《 澳門日報》-《開元成長專欄》 2017-09-21) - 專欄
https://www.paulpangstory.com/blog/2017-09-62	小說《老虎與我》 (《澳門筆匯》2017-09 第62期) - 兒童文學
https://www.paulpangstory.com/blog/2017-10-19	《與孩子說寶寶話嗎？》 (《 澳門日報》-《開元成長專欄》2017-10-19) - 專欄
https://www.paulpangstory.com/blog/2017-11-12-52	《月餅英雄》 (《橙報》-《學生事務長的校園童話》 2017年11-12月 第52期) - 校園童話
https://www.paulpangstory.com/blog/2017-11-16	《學習數學有什麼意義？》 (《 澳門日報》-《開元成長專欄》 2017-11-16) - 專欄
https://www.paulpangstory.com/blog/2017-12	《信耶穌得金牛》 (《童一枝筆》2017-12) - 兒童文學
https://www.paulpangstory.com/blog/2017-12-14	《什麼是科學的童話？》 (《 澳門日報》-《開元成長專欄》2017-12-14) - 專欄
https://www.paulpangstory.com/blog/2017-1-2-48	《什麼是小孩子的敘事療法？》 (《橙報》-《學生事務長的校園童話》 2017年1-2月 第48期) - 校園童...
https://www.paulpangstory.com/blog/2017-3-4-49	《當天使飛到人間》 (《橙報》-《學生事務長的校園童話》 2017年3-4月 第49期) - 校園童話
https://www.paulpangstory.com/blog/2017-51	《風水可以減肥？》 (《橙報》-《學生事務長的校園童話》2017年 第51期) - 校園童話
https://www.paulpangstory.com/blog/2017-5-6-50	《神敬大學的名字怎麼來？》 (《橙報》-《學生事務長的校園童話》 2017年5-6月 第50期) - 校園童話
https://www.paulpangstory.com/blog/2018-01-11	《天機欲覷話棋王：余光中的散文為什麼好看？》 (《 澳門日報》-《開元成長專欄》2018-01-11) - 專...
https://www.paulpangstory.com/blog/2018-02-08	《為什麼孔子是摩登聖人？》 (《澳門日報》-《開元成長專欄》2018-02-08) - 專欄
https://www.paulpangstory.com/blog/2018-03-08	《如何學習饒宗頤的治學精神？》 (《澳門日報》-《開元成長專欄》2018-03-08) - 專欄
https://www.paulpangstory.com/blog/2018-12	《松山上的吉祥物》 (《童一枝筆》(澳門筆會) 2018年12月) - 兒童文學
https://www.paulpangstory.com/blog/2018-1-2-53	《電影與創作》 (《橙報》-《學生事務長的校園童話》 2018年1月-2月 第53期) - 校園童話
https://www.paulpangstory.com/blog/2018-2018-11	《白鸽巢公园的奇遇》 (《澳门作家文集2018》2018年11月) - 兒童文學
https://www.paulpangstory.com/blog/2018-3-4-54	《當柔靈遇上魯鈍》 (《橙報》-《學生事務長的校園童話》 2018年3月-4月第54期) - 校園童話
https://www.paulpangstory.com/blog/2018-3-64	《當天使飛過松山》 (《澳門筆匯》(澳門筆會) 2018年3月第64期) - 文章
https://www.paulpangstory.com/blog/2018-5	《大牙的終極大獎》繪本導讀 （2018年5月） - 文章
https://www.paulpangstory.com/blog/2018-8	《愛心先鋒》 (《童一枝筆》(澳門筆會) 2018年8月) - 兒童文學
https://www.paulpangstory.com/blog/2019-12	《食物天堂》 (《童一枝筆》(澳門筆會) 2019年12月) - 兒童文學
https://www.paulpangstory.com/blog/2019-1-3-55	《為什麼狗兒可以進課堂？》 (《橙報》-《學生事務長的校園童話》2019年1月-3月 第55期) - 校園童話
https://www.paulpangstory.com/blog/2019-1-3-55-8fb9f6cc-4d1a-45d5-904d-bf83f777f223	《畢業照與魔術》 (《橙報》-《學生事務長的校園童話》 2019年1月-3月 第55期 ) - 校園童話
https://www.paulpangstory.com/blog/2019-2019-10	《失憶小王子》 (《澳門作家文集2019》2019年10月) - 兒童文學
https://www.paulpangstory.com/blog/2019-4-7-56	《愚人節遇險記》 (《橙報》-《學生事務長的校園童話》2019年4月-7月 第56期) - 校園童話
https://www.paulpangstory.com/blog/2019-4-7-56-f04c97c8-aed7-4e84-a0ae-95063357942c	《逃零學寫作》 (《橙報》-《學生事務長的校園童話》2019年4月-7月第56期) - 校園童話
https://www.paulpangstory.com/blog/2019-8	《當天使飛過松山——烏嘴狗與大黑熊》 (《幽默童話》2019年8月) - 兒童文學
https://www.paulpangstory.com/blog/2020	《當天使飛過松山──小巫婆與大黑熊》 (《上弦月》 2020年上半年刊) - 兒童文學
https://www.paulpangstory.com/blog/2020-1	《東望洋山尋寶記》 (《澳門奇趣門--少年小說精選》(澳門筆會) 2020年1月) - 兒童文學
https://www.paulpangstory.com/blog/2020-11	《停校驚魂》 (《童一枝筆》(澳門筆會) 2020年11月) - 兒童文學
https://www.paulpangstory.com/blog/2020-1-26129c5a-1384-404e-aa53-c8723fa60e91	《大炮台的尋寶圖--偉大作品》 (《澳門奇趣門--少年小說精選》(澳門筆會) 2020年1月) - 兒童文學
https://www.paulpangstory.com/blog/2020-2020-11	《呼醒心中的英雄》 (《澳門作家文集2020》 2020年11月) - 兒童文學
https://www.paulpangstory.com/blog/2021-11	《帶來勇氣的小寶寶》(《童一枝筆》(澳門筆會) 2021年11月) - 兒童文學
https://www.paulpangstory.com/blog/2021-12	《布哥哥》 (《童一枝筆》(澳門筆會) 2021年12月) - 兒童文學
https://www.paulpangstory.com/blog/2021-12-507f42fe-06bd-4e0b-96b7-0de10a86bdac	《為什麼澳門人喜歡掘路？》 (《童一枝筆》(澳門筆會)  2021年12月) - 兒童文學
https://www.paulpangstory.com/blog/2021-2021-11	《肥貓貓與老虎牧師》 (《澳門作家文集2021》2021年11月) - 兒童文學
https://www.paulpangstory.com/blog/2021-2021-3	《放學路上的生日禮物》 (《2021少年小說精選》(澳門筆會) 2021年3月) - 兒童文學
https://www.paulpangstory.com/blog/2021-7	《月餅英雄》(小說版) (《粵港澳大灣區小小說選》(澳門寫作學會) 2021年7月)   - 兒童文學
https://www.paulpangstory.com/blog/2022-11	《開元故事法——與命運對話》 (《南國文藝》2022年11月) - 兒童文學
https://www.paulpangstory.com/blog/2022-11-f58797ee-abc9-448b-b2f0-12afb668d793	《偷天換日的小豬》 (《童一枝筆》(澳門筆會) 2022年11月 - 兒童文學
https://www.paulpangstory.com/blog/2022-12	《浸大与我》 (《少男少女》 2022年12月) - 散文
https://www.paulpangstory.com/blog/2022-1-20	校園童話《一別荷塘》 (《港澳文訊》2022年1月20日) - 校園童話
https://www.paulpangstory.com/blog/2022-2022-10	《爺爺與大德》 (《澳門作家文集2022》2022年10月) - 兒童文學
https://www.paulpangstory.com/blog/2023-1	《科學有沒有真理？》 (《童一枝筆》(澳門筆會) 2023年1月) - 兒童文學
https://www.paulpangstory.com/blog/2023-10	《書中的時光之旅》 (《童一枝筆》(澳門筆會) 2023年10月) - 兒童文學
https://www.paulpangstory.com/blog/2023-12	《哪吒怎樣把天空變走？》 (《南國文藝》2023年12月) - 散文
https://www.paulpangstory.com/blog/2023-12-fd4ceb33-a77f-4dec-8173-9302e9128cd7	《大通與神明》 (《童一枝筆》(澳門筆會) 2023年12月) - 兒童文學
https://www.paulpangstory.com/blog/2023-2023-11	《天使與神明》 (《澳門作家文集2023》2023年11月) - 兒童文學
https://www.paulpangstory.com/blog/2023-2023-11-0cd72c29-f851-4960-abaf-be3621000c1f	《神明五號》 (《澳門作家文集2023》2023年11月) - 兒童文學
https://www.paulpangstory.com/blog/2023-6-85	《最可怕的老師》 (《澳門筆匯》(澳門筆會) 2023年6月 第85期) - 兒童文學
https://www.paulpangstory.com/blog/2024-1	《蓮峰廟的奇遇》 (《少男少女》 2024年1月) - 兒童文學
https://www.paulpangstory.com/blog/2024-11	《偷天換日的魔法》 (《澳門作家文集》(澳門作家協會) 2024年11月) - 兒童文學
https://www.paulpangstory.com/blog/2024-11-56d7aa4a-5ab9-4c9a-b806-631be2c36531	《文心與英兒》 (《澳門作家文集》(澳門作家協會) 2024年11月) - 小說
https://www.paulpangstory.com/blog/2024-12	《如果神明要睡覺》 (《童一枝筆》(澳門筆會) 2024年12月) - 兒童文學
https://www.paulpangstory.com/blog/2024-7	《神明五號的課堂》 (《童一枝筆》(澳門筆會) 2024年7月) - 兒童文學
https://www.paulpangstory.com/blog/2025-10	《太爺爺的抗戰畫本》 (《少男少女》 2025年10月) - 兒童文學
https://www.paulpangstory.com/blog/2025-11	《尋找靈魂的小布》 (《童一枝筆》(澳門筆會) 2025年11月) - 兒童文學
https://www.paulpangstory.com/blog/2025-12	《太爺爺的抗戰畫本》 (《澳門的星空》(澳門兒童文學協會) 2025年12月) - 兒童文學
https://www.paulpangstory.com/blog/2025-2025-11	《當胖豬豬遇上牛精明》 (《澳門作家文集2025》(澳門作家協會) 2025年11月) - 兒童文學
https://www.paulpangstory.com/blog/2025-6	《如果神明要寫詩》 (《童一枝筆》(澳門筆會)2025年6月) - 兒童文學
https://www.paulpangstory.com/blog/2026	《爭氣》 (《眾山文學》2026年) - 兒童文學
https://www.paulpangstory.com/blog/2026-1	《想聽聽彭老師的寫作故事嗎？》 (《興趣閱讀》2026年1月) - 文章
https://www.paulpangstory.com/blog/2026-1-a648c94f-4e18-47f0-8e7b-8321e2974247	《當學校正在消失》 (《少年月刊》2026年1月) - 兒童文學
https://www.paulpangstory.com/blog/2026-2	《悟空會不會哭？》 (《少男少女》2026年2月) - 文章
https://www.paulpangstory.com/blog/2026-6	《獎盃換走路》 (《童一枝筆》2026年6月) - 兒童文學
https://www.paulpangstory.com/blog/2026-6-cdf8a011-28e2-47bc-87cd-de8bbb4b3386	《聲仔與我》 (《童一枝筆》2026年6月) - 兒童文學
https://www.paulpangstory.com/blog/2026-7acd7724-afcb-4e2f-8d68-c00d3912f55e	《獎盃換走路》 (《童夢心田》2026年) - 兒童文學
https://www.paulpangstory.com/blog/2-2023-11	《綿花糖2號》 (《童文匯》2023年11月) - 兒童文學
https://www.paulpangstory.com/blog/256-2016-05	《開元故事法與情境教育》 (《中國教師》第256期 2016-05)   - 文章
https://www.paulpangstory.com/blog/30-2010-11	《親子教育的重要性》 (《百份百家長》第30期 2010-11) - 文章
https://www.paulpangstory.com/blog/31-2011-04	《親子故事取材與開元故事法》 (《百份百家長》第31期 2011-04)   - 文章
https://www.paulpangstory.com/blog/32-2016-09	《校園童話：遇新環境，學古方言》  《澳大鏡報》總第32期 2016-09   - 校園童話
https://www.paulpangstory.com/blog/ai-2025-2025-11	《當哲學遇上AI：文理共生的量子糾纏》 (《澳門作家文集2025》(澳門作家協會) 2025年11月) - 小...
https://www.paulpangstory.com/blog/stay-at-home-2020-11	《留家中》Stay at Home (《童一枝筆》(澳門筆會) 2020年11月) - 詩歌
https://www.paulpangstory.com/blog/categories	Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E5%B0%88%E6%AC%84	專欄 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E6%96%87%E7%AB%A0	文章 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E5%85%92%E7%AB%A5%E6%96%87%E5%AD%B8-1193191	兒童文學 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E8%A9%A9%E6%AD%8C	詩歌 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E6%95%A3%E6%96%87	散文 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E6%A0%A1%E5%9C%92%E7%AB%A5%E8%A9%B1	校園童話 - Paul Pang's site
https://www.paulpangstory.com/blog/categories/%E5%B0%8F%E8%AA%AA	小說 - Paul Pang's site
